id	split	content_class	variant	relative_path	url
9755	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9755_gen_products-home-decor_monstera-in-stoneware-pot_p0516_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9755_gen_products-home-decor_monstera-in-stoneware-pot_p0516_1024x1536.sdr.png
9756	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9756_gen_products-home-decor_natural-jute-basket-round_p0517_1024x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9756_gen_products-home-decor_natural-jute-basket-round_p0517_1024x1024.sdr.png
9757	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9757_gen_products-home-decor_natural-wood-picture-frame_p0518_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9757_gen_products-home-decor_natural-wood-picture-frame_p0518_1024x1536.sdr.png
9758	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9758_gen_products-home-decor_navy-stripe-throw-blanket_flat_p0519_1024x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9758_gen_products-home-decor_navy-stripe-throw-blanket_flat_p0519_1024x1024.sdr.png
9759	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9759_gen_products-home-decor_reed-diffuser-amber-glass_p0520_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9759_gen_products-home-decor_reed-diffuser-amber-glass_p0520_1024x1536.sdr.png
9760	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9760_gen_products-home-decor_round-wall-mirror-brass_p0521_1024x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9760_gen_products-home-decor_round-wall-mirror-brass_p0521_1024x1024.sdr.png
9761	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9761_gen_products-home-decor_sage-cotton-shower-curtain_flat_p0522_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9761_gen_products-home-decor_sage-cotton-shower-curtain_flat_p0522_1024x1536.sdr.png
9762	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9762_gen_products-home-decor_sage-linen-duvet-set_flat_p0523_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9762_gen_products-home-decor_sage-linen-duvet-set_flat_p0523_1536x1024.sdr.png
9763	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9763_gen_products-home-decor_sage-percale-sheet-set_flat_p0524_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9763_gen_products-home-decor_sage-percale-sheet-set_flat_p0524_1536x1024.sdr.png
9764	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9764_gen_products-home-decor_scented-candle-glass-jar_p0525_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9764_gen_products-home-decor_scented-candle-glass-jar_p0525_1024x1536.sdr.png
9765	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9765_gen_products-home-decor_soy-jar-candle-amber-glass_p0526_3072x5504.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9765_gen_products-home-decor_soy-jar-candle-amber-glass_p0526_3072x5504.sdr.png
9766	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9766_gen_products-home-decor_sunny-yellow-hand-towel-set_flat_p0527_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9766_gen_products-home-decor_sunny-yellow-hand-towel-set_flat_p0527_1536x1024.sdr.png
9767	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9767_gen_products-home-decor_terracotta-planter-pot_p0528_1024x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9767_gen_products-home-decor_terracotta-planter-pot_p0528_1024x1024.sdr.png
9768	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9768_gen_products-home-decor_terracotta-tufted-bath-mat_p0529_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9768_gen_products-home-decor_terracotta-tufted-bath-mat_p0529_1536x1024.sdr.png
9769	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9769_gen_products-home-decor_terracotta-vase-tall_p0530_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9769_gen_products-home-decor_terracotta-vase-tall_p0530_1024x1536.sdr.png
9770	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9770_gen_products-home-decor_washed-linen-bedding-set-sage_flat_p0531_5504x3072.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9770_gen_products-home-decor_washed-linen-bedding-set-sage_flat_p0531_5504x3072.sdr.png
9772	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9772_gen_products-home-decor_woven-magazine-basket_p0533_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9772_gen_products-home-decor_woven-magazine-basket_p0533_1024x1536.sdr.png
9773	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9773_gen_products-home-decor_woven-planter-with-plant_p0534_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9773_gen_products-home-decor_woven-planter-with-plant_p0534_1024x1536.sdr.png
9774	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/decor/9774_gen_products-home-decor_woven-rattan-pendant-light_p0535_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9774_gen_products-home-decor_woven-rattan-pendant-light_p0535_1024x1536.sdr.png
9775	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9775_gen_products-home-furniture_accent-cabinet-cane-doors_p0536_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9775_gen_products-home-furniture_accent-cabinet-cane-doors_p0536_1024x1536.sdr.png
9776	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9776_gen_products-home-furniture_ergonomic-desk-chair_p0537_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9776_gen_products-home-furniture_ergonomic-desk-chair_p0537_1024x1536.sdr.png
9777	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9777_gen_products-home-furniture_freestanding-garment-rack_p0538_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9777_gen_products-home-furniture_freestanding-garment-rack_p0538_1024x1536.sdr.png
9778	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9778_gen_products-home-furniture_kitchen-island-cart_p0539_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9778_gen_products-home-furniture_kitchen-island-cart_p0539_1024x1536.sdr.png
9779	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9779_gen_products-home-furniture_l-shaped-sectional-sofa_p0540_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9779_gen_products-home-furniture_l-shaped-sectional-sofa_p0540_1536x1024.sdr.png
9782	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9782_gen_products-home-furniture_mid-century-lounge-chair_p0543_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9782_gen_products-home-furniture_mid-century-lounge-chair_p0543_1024x1536.sdr.png
9783	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9783_gen_products-home-furniture_open-bookcase-five-shelf_p0544_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9783_gen_products-home-furniture_open-bookcase-five-shelf_p0544_1024x1536.sdr.png
9784	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9784_gen_products-home-furniture_oval-coffee-table_p0545_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9784_gen_products-home-furniture_oval-coffee-table_p0545_1536x1024.sdr.png
9785	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9785_gen_products-home-furniture_queen-platform-bed-frame_p0546_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9785_gen_products-home-furniture_queen-platform-bed-frame_p0546_1536x1024.sdr.png
9786	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9786_gen_products-home-furniture_rectangular-dining-table_p0547_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9786_gen_products-home-furniture_rectangular-dining-table_p0547_1536x1024.sdr.png
9787	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9787_gen_products-home-furniture_rounded-upholstered-ottoman_p0548_1024x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9787_gen_products-home-furniture_rounded-upholstered-ottoman_p0548_1024x1024.sdr.png
9788	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9788_gen_products-home-furniture_six-drawer-dresser_p0549_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9788_gen_products-home-furniture_six-drawer-dresser_p0549_1536x1024.sdr.png
9790	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9790_gen_products-home-furniture_storage-bench-upholstered_p0551_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9790_gen_products-home-furniture_storage-bench-upholstered_p0551_1536x1024.sdr.png
9791	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9791_gen_products-home-furniture_three-seat-sofa_p0552_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9791_gen_products-home-furniture_three-seat-sofa_p0552_1536x1024.sdr.png
9792	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9792_gen_products-home-furniture_two-drawer-nightstand_p0553_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9792_gen_products-home-furniture_two-drawer-nightstand_p0553_1024x1536.sdr.png
9793	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9793_gen_products-home-furniture_two-seat-loveseat_p0554_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9793_gen_products-home-furniture_two-seat-loveseat_p0554_1536x1024.sdr.png
9794	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9794_gen_products-home-furniture_upholstered-accent-armchair_p0555_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9794_gen_products-home-furniture_upholstered-accent-armchair_p0555_1024x1536.sdr.png
9795	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9795_gen_products-home-furniture_upholstered-dining-chair_p0556_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9795_gen_products-home-furniture_upholstered-dining-chair_p0556_1024x1536.sdr.png
9796	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9796_gen_products-home-furniture_upholstered-headboard_p0557_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9796_gen_products-home-furniture_upholstered-headboard_p0557_1536x1024.sdr.png
9797	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9797_gen_products-home-furniture_vanity-table-with-mirror_p0558_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9797_gen_products-home-furniture_vanity-table-with-mirror_p0558_1024x1536.sdr.png
9798	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9798_gen_products-home-furniture_walnut-side-table_p0559_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9798_gen_products-home-furniture_walnut-side-table_p0559_1024x1536.sdr.png
9799	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/furniture/9799_gen_products-home-furniture_writing-desk-walnut_p0560_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9799_gen_products-home-furniture_writing-desk-walnut_p0560_1536x1024.sdr.png
9800	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9800_gen_products-home-kitchen_ashridge-chef-knife_p0561_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9800_gen_products-home-kitchen_ashridge-chef-knife_p0561_1536x1024.sdr.png
9801	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9801_gen_products-home-kitchen_ashridge-cutting-board_p0562_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9801_gen_products-home-kitchen_ashridge-cutting-board_p0562_1536x1024.sdr.png
9802	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9802_gen_products-home-kitchen_ashridge-espresso-cups_p0563_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9802_gen_products-home-kitchen_ashridge-espresso-cups_p0563_1536x1024.sdr.png
9803	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9803_gen_products-home-kitchen_ashridge-french-press_p0564_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9803_gen_products-home-kitchen_ashridge-french-press_p0564_1024x1536.sdr.png
9804	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9804_gen_products-home-kitchen_ashridge-garlic-press_p0565_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9804_gen_products-home-kitchen_ashridge-garlic-press_p0565_1536x1024.sdr.png
9806	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9806_gen_products-home-kitchen_ashridge-vegetable-peeler_p0567_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9806_gen_products-home-kitchen_ashridge-vegetable-peeler_p0567_1536x1024.sdr.png
9809	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9809_gen_products-home-kitchen_ceramic-mug-watercolor_p0570_1024x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9809_gen_products-home-kitchen_ceramic-mug-watercolor_p0570_1024x1024.sdr.png
9810	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9810_gen_products-home-kitchen_cream-ribbed-tumbler-set_p0571_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9810_gen_products-home-kitchen_cream-ribbed-tumbler-set_p0571_1536x1024.sdr.png
9811	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9811_gen_products-home-kitchen_fieldstone-baking-pan-set_p0572_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9811_gen_products-home-kitchen_fieldstone-baking-pan-set_p0572_1536x1024.sdr.png
9812	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9812_gen_products-home-kitchen_fieldstone-baking-sheet_p0573_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9812_gen_products-home-kitchen_fieldstone-baking-sheet_p0573_1536x1024.sdr.png
9813	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9813_gen_products-home-kitchen_fieldstone-cast-iron-skillet_p0574_1024x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9813_gen_products-home-kitchen_fieldstone-cast-iron-skillet_p0574_1024x1024.sdr.png
9814	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9814_gen_products-home-kitchen_fieldstone-dinnerware-plates_p0575_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9814_gen_products-home-kitchen_fieldstone-dinnerware-plates_p0575_1536x1024.sdr.png
9815	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9815_gen_products-home-kitchen_fieldstone-dutch-oven_p0576_1024x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9815_gen_products-home-kitchen_fieldstone-dutch-oven_p0576_1024x1024.sdr.png
9816	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9816_gen_products-home-kitchen_fieldstone-glass-pitcher_p0577_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9816_gen_products-home-kitchen_fieldstone-glass-pitcher_p0577_1024x1536.sdr.png
9817	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9817_gen_products-home-kitchen_fieldstone-glass-storage-set_p0578_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9817_gen_products-home-kitchen_fieldstone-glass-storage-set_p0578_1536x1024.sdr.png
9818	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9818_gen_products-home-kitchen_fieldstone-mixing-bowls_p0579_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9818_gen_products-home-kitchen_fieldstone-mixing-bowls_p0579_1536x1024.sdr.png
9819	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9819_gen_products-home-kitchen_fieldstone-mug-set_p0580_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9819_gen_products-home-kitchen_fieldstone-mug-set_p0580_1536x1024.sdr.png
9821	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9821_gen_products-home-kitchen_fieldstone-salad-bowl_p0582_1024x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9821_gen_products-home-kitchen_fieldstone-salad-bowl_p0582_1024x1024.sdr.png
9822	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9822_gen_products-home-kitchen_fieldstone-silicone-spatula_p0583_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9822_gen_products-home-kitchen_fieldstone-silicone-spatula_p0583_1024x1536.sdr.png
9823	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9823_gen_products-home-kitchen_ivory-fluted-stoneware-bowl_p0584_1024x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9823_gen_products-home-kitchen_ivory-fluted-stoneware-bowl_p0584_1024x1024.sdr.png
9824	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9824_gen_products-home-kitchen_marble-serving-tray_p0585_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9824_gen_products-home-kitchen_marble-serving-tray_p0585_1536x1024.sdr.png
9825	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9825_gen_products-home-kitchen_merch-ceramic-mug_p0586_2048x2048.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9825_gen_products-home-kitchen_merch-ceramic-mug_p0586_2048x2048.sdr.png
9826	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9826_gen_products-home-kitchen_merch-mug-coffee-club_p0587_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9826_gen_products-home-kitchen_merch-mug-coffee-club_p0587_1024x1536.sdr.png
9827	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9827_gen_products-home-kitchen_stoneware-dinnerware-set_flat_p0588_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9827_gen_products-home-kitchen_stoneware-dinnerware-set_flat_p0588_1536x1024.sdr.png
9828	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/kitchen/9828_gen_products-home-kitchen_stoneware-mug-speckled-cream_p0589_4096x4096.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/kitchen/9828_gen_products-home-kitchen_stoneware-mug-speckled-cream_p0589_4096x4096.sdr.png
9830	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/small-appliances/9830_gen_products-home-small-appliances_anchor-anvil-2-slice-toaster_p0591_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/small-appliances/9830_gen_products-home-small-appliances_anchor-anvil-2-slice-toaster_p0591_1536x1024.sdr.png
9831	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/small-appliances/9831_gen_products-home-small-appliances_anchor-anvil-countertop-blender_p0592_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/small-appliances/9831_gen_products-home-small-appliances_anchor-anvil-countertop-blender_p0592_1024x1536.sdr.png
9832	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/small-appliances/9832_gen_products-home-small-appliances_anchor-anvil-electric-kettle_p0593_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/small-appliances/9832_gen_products-home-small-appliances_anchor-anvil-electric-kettle_p0593_1024x1536.sdr.png
9833	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/small-appliances/9833_gen_products-home-small-appliances_anchor-anvil-popcorn-maker_p0594_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/small-appliances/9833_gen_products-home-small-appliances_anchor-anvil-popcorn-maker_p0594_1024x1536.sdr.png
9834	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/small-appliances/9834_gen_products-home-small-appliances_anchor-anvil-rice-cooker_p0595_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/small-appliances/9834_gen_products-home-small-appliances_anchor-anvil-rice-cooker_p0595_1024x1536.sdr.png
9835	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/small-appliances/9835_gen_products-home-small-appliances_anchor-anvil-sandwich-press_p0596_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/small-appliances/9835_gen_products-home-small-appliances_anchor-anvil-sandwich-press_p0596_1536x1024.sdr.png
9836	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/small-appliances/9836_gen_products-home-small-appliances_anchor-anvil-stand-mixer_p0597_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/small-appliances/9836_gen_products-home-small-appliances_anchor-anvil-stand-mixer_p0597_1024x1536.sdr.png
9837	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/small-appliances/9837_gen_products-home-small-appliances_anchor-anvil-toaster-oven_p0598_1536x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/small-appliances/9837_gen_products-home-small-appliances_anchor-anvil-toaster-oven_p0598_1536x1024.sdr.png
9838	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/small-appliances/9838_gen_products-home-small-appliances_appliance-blender-countertop-teal_p0599_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/small-appliances/9838_gen_products-home-small-appliances_appliance-blender-countertop-teal_p0599_1024x1536.sdr.png
9839	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/small-appliances/9839_gen_products-home-small-appliances_blackpine-conical-burr-grinder_p0600_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/small-appliances/9839_gen_products-home-small-appliances_blackpine-conical-burr-grinder_p0600_1024x1536.sdr.png
9840	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/small-appliances/9840_gen_products-home-small-appliances_blackpine-gooseneck-kettle_p0601_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/small-appliances/9840_gen_products-home-small-appliances_blackpine-gooseneck-kettle_p0601_1024x1536.sdr.png
9842	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/small-appliances/9842_gen_products-home-small-appliances_ironvale-digital-air-fryer_p0603_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/small-appliances/9842_gen_products-home-small-appliances_ironvale-digital-air-fryer_p0603_1024x1536.sdr.png
9843	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/small-appliances/9843_gen_products-home-small-appliances_ironvale-food-processor_p0604_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/small-appliances/9843_gen_products-home-small-appliances_ironvale-food-processor_p0604_1024x1536.sdr.png
9844	train	9226-lilith-ai-products	sdr	9226-lilith-ai-products/home/small-appliances/9844_gen_products-home-small-appliances_ironvale-multi-cooker-pressure-cooker_p0605_1024x1536.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/small-appliances/9844_gen_products-home-small-appliances_ironvale-multi-cooker-pressure-cooker_p0605_1024x1536.sdr.png
